,Contributors,Coordinates,Created_At,Favorited,Followers_Count,Friends_Count,Geo,Location,Place,Retweet_Count,Retweeted,Screen_Name,Source,Truncated,Tweet,TweetId,UserId
301,,,2018-01-25 15:08:19,0.0,34.0,247.0,,Deutschland,,2711.0,0.0,yoyodelkid,Twitter for iPhone,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565442653997834e+17,900191592.0
302,,,2018-01-25 15:08:14,0.0,225.0,119.0,,"221B Impala Tower, Gallifrey",,2711.0,0.0,RunForStories,Twitter for Android,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565442445372293e+17,2989795055.0
303,,,2018-01-25 15:07:47,0.0,440.0,70.0,,"London, England",,2711.0,0.0,Garffi_jj,Twitter for Android,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565441311275663e+17,7.299262445366026e+17
304,,,2018-01-25 15:07:39,0.0,13.0,179.0,,?????????,,2711.0,0.0,thnyado,Twitter for iPhone,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565440993639096e+17,7.871261465465446e+17
305,,,2018-01-25 15:07:21,0.0,20001.0,11167.0,,,,2711.0,0.0,SoniaAnde87,Twitter for iPhone,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565440240888054e+17,7.472859296230605e+17
306,,,2018-01-25 15:07:04,0.0,497.0,653.0,,,,2711.0,0.0,aziema_hajime,Twitter for Android,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565439527939727e+17,53419015.0
307,,,2018-01-25 15:06:59,0.0,45.0,135.0,,Thailand,,2711.0,0.0,AppleLfB2uty,Twitter for iPhone,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565439305347359e+17,208864957.0
308,,,2018-01-25 15:06:37,0.0,322.0,120.0,,,,1.0,0.0,ffahki,Twitter Web Client,0.0,RT @xhiddlestom: #ThorRagnarok premeire https://t.co/CEhStohZrB,9.565438403027149e+17,1474905276.0
309,,,2018-01-25 15:06:34,0.0,2114.0,2687.0,,Camelot,,2.0,0.0,mrbogginsx,Twitter for Android,0.0,"RT @Writerchick10: ""I suppose I'll need my brother back."" #Thorsday #ThorRagnarok https://t.co/uzww5xJ8EU",9.565438254508564e+17,578373897.0
310,,,2018-01-25 15:05:49,0.0,287.0,292.0,,Beico y Fashion,,1.0,0.0,4Ciudad,Twitter for Android,0.0,RT @DraveCroft: The revengers #lego #marvel #legomarvel #thor #hulk #legothor #legohulk #thorragnarok #revengers… https://t.co/LMy2LGBjty,9.56543636774228e+17,456508488.0
311,,,2018-01-25 15:05:00,0.0,193.0,197.0,,,,2711.0,0.0,persupakorn,Twitter for iPhone,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565434300285501e+17,529286836.0
312,,,2018-01-25 15:04:28,0.0,935.0,252.0,,Ferelden,,2711.0,0.0,archi_ns,Twitter Web Client,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565432989272556e+17,1517279767.0
313,,,2018-01-25 15:04:22,0.0,314.0,519.0,,,,2711.0,0.0,Devilswhyyy,Twitter for Android,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565432715719844e+17,183743288.0
314,,,2018-01-25 15:04:17,0.0,2211.0,355.0,, demi lovato; mcu; bbb?,,2711.0,0.0,hiddlexton,Twitter for Android,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565432507766743e+17,475452451.0
315,,,2018-01-25 15:04:14,0.0,3.0,159.0,,India,,0.0,0.0,thetechcheff,wpautomaticfbpost,0.0,"'Revenger' v/s 'Revenger' 

Which one's your favourite?  #ThorRagnarok - https://t.co/xwQo3v70Uw https://t.co/dnIX944ojJ",9.56543239934296e+17,7.948111456683991e+17
316,,,2018-01-25 15:04:03,0.0,86.0,219.0,,,,2711.0,0.0,sagejerk,Twitter for iPhone,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565431928953119e+17,1959142194.0
317,,,2018-01-25 15:04:01,0.0,60.0,226.0,,"Bangkok, Thailand",,2711.0,0.0,momaymism,Twitter for iPhone,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565431850265641e+17,3144699749.0
318,,,2018-01-25 15:03:58,0.0,54.0,203.0,,,,2711.0,0.0,azpark_byun,Twitter for iPhone,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565431714203034e+17,1659307466.0
319,,,2018-01-25 15:03:53,0.0,4269.0,3892.0,,facial hair bros,,2711.0,0.0,strangemarvl,Twitter for Android,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565431516778701e+17,4241915717.0
320,,,2018-01-25 15:03:52,0.0,163.0,170.0,,???????? ??????? ? ????????,,2711.0,0.0,unem_unem,Twitter for Android,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565431458771476e+17,3726302657.0
321,,,2018-01-25 15:03:51,0.0,102.0,599.0,,Malaysia,,2711.0,0.0,hn_sabr,Twitter for iPhone,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565431405040722e+17,3284831696.0
322,,,2018-01-25 15:03:48,0.0,17.0,76.0,,,,2711.0,0.0,Ploy_intira_You,Twitter Web Client,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565431314779341e+17,494968672.0
323,,,2018-01-25 15:03:47,0.0,152.0,283.0,,,,2711.0,0.0,po_o4892,Twitter for Android,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565431239701463e+17,8.249541778895258e+17
324,,,2018-01-25 15:03:36,0.0,233.0,732.0,,London,,1.0,0.0,ScottBono,Twitter Web Client,1.0,"I patched up some new #Demoreel with my work including #GotGVol2. https://t.co/38sSX6p34i

I will only be able to a… https://t.co/kxnYs4DwBO",9.56543078126506e+17,15776396.0
325,,,2018-01-25 15:03:29,0.0,94.0,285.0,,,,2711.0,0.0,iamaomamps,Twitter for iPhone,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.56543048749523e+17,446737641.0
326,,,2018-01-25 15:02:52,0.0,871.0,430.0,,"Moscow, Russia",,2711.0,0.0,Infernal__Guard,Twitter for Android,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565428960391864e+17,1444038630.0
327,,,2018-01-25 15:02:39,0.0,609.0,316.0,,,,2711.0,0.0,mauvetaupe,Twitter for Android,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.56542841588609e+17,352961063.0
328,,,2018-01-25 15:02:32,0.0,83.0,119.0,,,,2711.0,0.0,buatiwa521,Twitter Web Client,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565428103577723e+17,7.231569997817733e+17
329,,,2018-01-25 15:02:21,0.0,154.0,40.0,,Gravity Falls,,2712.0,0.0,tsesarevna_sia,Twitter for Android,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565427628700672e+17,835454850.0
330,,,2018-01-25 15:02:18,0.0,29.0,73.0,,,,2712.0,0.0,HadronVII,Twitter for iPhone,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565427511679263e+17,2903232119.0
331,,,2018-01-25 15:02:06,0.0,107.0,392.0,,,,2712.0,0.0,sunanta_nana,Twitter Web Client,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565427026061722e+17,4188465974.0
332,,,2018-01-25 15:01:58,0.0,94.0,370.0,,,,1774.0,0.0,zlemzhgmdgofk,Twitter Lite,0.0,RT @MCU_Tweets: Ideas for a fourth THOR movie were discussed between #ThorRagnarok director @TaikaWaititi and actor @chrishemsworth during…,9.565426682926039e+17,3180188328.0
333,,,2018-01-25 15:01:46,0.0,103.0,322.0,,,,2712.0,0.0,yprg19,Twitter for iPhone,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565426188795003e+17,2690232246.0
334,,,2018-01-25 15:01:38,0.0,83.0,83.0,,,,2712.0,0.0,RHN_Raihana,Twitter for iPhone,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565425826238956e+17,2294710698.0
335,,,2018-01-25 15:01:36,0.0,1063.0,454.0,,"South Jakarta, Indonesia",,2712.0,0.0,shiroki_kun,Twitter for iPad,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565425781360476e+17,20295748.0
336,,,2018-01-25 15:01:23,0.0,55.0,102.0,,,,2712.0,0.0,ploysri933,Twitter for iPhone,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565425226411049e+17,7.18976440952234e+17
337,,,2018-01-25 15:00:56,0.0,1210.0,786.0,,"ana, piu-piu squad n' ods",,2712.0,0.0,arcticthrones,Twitter for Android,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565424079564677e+17,7.076558533447352e+17
338,,,2018-01-25 15:00:38,0.0,440.0,215.0,,?????????????????,,2712.0,0.0,nskHka,Twitter Web Client,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565423308649431e+17,914636406.0
339,,,2018-01-25 15:00:36,0.0,15.0,569.0,,?????,,2712.0,0.0,hu_mem_,Twitter for Android,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565423246112727e+17,2883177006.0
340,,,2018-01-25 15:00:20,0.0,340.0,197.0,,,,2712.0,0.0,LarisaDeak,Twitter Web Client,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565422566048276e+17,921279373.0
341,,,2018-01-25 15:00:19,0.0,94.0,64.0,,?????????????????,,2712.0,0.0,gollum_np,Twitter for Android,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565422551620403e+17,1965952687.0
342,,,2018-01-25 15:00:02,0.0,2365.0,278.0,,,,2712.0,0.0,BRK_603,Twitter Web Client,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565421819168645e+17,2356312279.0
343,,,2018-01-25 14:59:58,0.0,3.0,51.0,,,,2712.0,0.0,yukicchii_,Twitter for Android,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565421663182684e+17,9.351581979789353e+17
344,,,2018-01-25 14:59:54,0.0,320.0,2506.0,,arizona,,70.0,0.0,salvadori_tom,Twitter for iPad,0.0,"RT @CBR: Hollywood Has a Boob Armor Problem, and It Needs to Stop #AntManAndTheWasp #ThorRagnarok 

https://t.co/lVTbnzIQI0 https://t.co/eb…",9.565421495578132e+17,7.822577445563638e+17
345,,,2018-01-25 14:59:49,0.0,626.0,242.0,,FANYTASTIC,,2712.0,0.0,darjifany,Twitter for iPhone,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.56542129047679e+17,708596762.0
346,,,2018-01-25 14:59:46,0.0,5448.0,3186.0,,Illea,,2712.0,0.0,danradcIif,Twitter for Android,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565421142293135e+17,997504376.0
347,,,2018-01-25 14:59:14,0.0,366.0,325.0,,Thailand.,,2712.0,0.0,guzztoom,Twitter for Android,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565419810096579e+17,135509984.0
348,,,2018-01-25 14:59:11,0.0,103.0,102.0,,????,,2712.0,0.0,ASURA__ier,Twitter for iPad,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565419688295055e+17,9.41697316850774e+17
349,,,2018-01-25 14:59:10,0.0,749.0,775.0,,Rua da Fiação (Spinner's End),,2712.0,0.0,SraSnape,Twitter Web Client,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565419646940242e+17,215403226.0
350,,,2018-01-25 14:58:33,0.0,8.0,139.0,,Bangkok,,2712.0,0.0,linchennnn,Twitter for iPhone,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565418096891617e+17,8.500010939290337e+17
351,,,2018-01-25 14:58:30,0.0,1101.0,687.0,,At finals week,,2712.0,0.0,SandraHowell72,Twitter for Android,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565417947741676e+17,7.370733720775148e+17
352,,,2018-01-25 14:58:21,0.0,48.0,531.0,,,,2712.0,0.0,RedStarSoldier,Twitter for Android,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.56541758430765e+17,2391648534.0
353,,,2018-01-25 14:58:19,0.0,266.0,330.0,,,,2712.0,0.0,printzard,Twitter Web Client,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565417506333614e+17,481223512.0
354,,,2018-01-25 14:58:13,0.0,43.0,670.0,,,,2712.0,0.0,x9493,Twitter for Android,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565417243183145e+17,2750682923.0
355,,,2018-01-25 14:58:01,0.0,196.0,177.0,,,,2712.0,0.0,wondersstark,Twitter for iPhone,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565416729969172e+17,3193068969.0
356,,,2018-01-25 14:57:53,0.0,205.0,228.0,,"Bangkok, Thailand",,2712.0,0.0,aiimiizz,Twitter for Android,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565416418372649e+17,203788871.0
357,,,2018-01-25 14:57:28,0.0,745.0,202.0,,,,2712.0,0.0,jyunjjyun,Twitter Web Client,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565415351384637e+17,3260016608.0
358,,,2018-01-25 14:57:19,0.0,125.0,394.0,,,,2712.0,0.0,Sweetie_TimTim,Twitter for iPhone,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565414999943373e+17,295180720.0
359,,,2018-01-25 14:56:19,0.0,1110.0,323.0,,Thailand,,2712.0,0.0,qbcharlotte,Twitter for Android,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565412461004841e+17,1860430844.0
360,,,2018-01-25 14:56:13,0.0,14.0,93.0,,"??, ???????",,2712.0,0.0,Rebecca_mei,Twitter for iPhone,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565412198274171e+17,8.921737969955512e+17
361,,,2018-01-25 14:56:00,0.0,79.0,195.0,,,,2712.0,0.0,PRAEWYAMROLL,Twitter for iPhone,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.56541165993472e+17,273404022.0
362,,,2018-01-25 14:55:35,0.0,300.0,129.0,,Thailand,,2712.0,0.0,nhoon_kup,Twitter for iPhone,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565410632373125e+17,151028851.0
363,,,2018-01-25 14:55:35,0.0,53.0,794.0,,,,2712.0,0.0,sp_samita,Twitter for Android,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565410609135739e+17,2185983990.0
364,,,2018-01-25 14:55:08,0.0,481.0,73.0,,,,2712.0,0.0,Gnutcha,Twitter for iPhone,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565409472731505e+17,619991675.0
365,,,2018-01-25 14:54:31,0.0,743.0,177.0,,O b l i v i a t e,,2712.0,0.0,amzpraii,Twitter for iPhone,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565407930191831e+17,286627455.0
366,,,2018-01-25 14:54:24,0.0,2216.0,2815.0,,Florida,,2712.0,0.0,hatie123,Twitter for Android,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565407623171154e+17,19264069.0
367,,,2018-01-25 14:54:20,0.0,6395.0,97.0,,"Thailand, ????????, ??",,2712.0,0.0,chxxxw,Twitter for Android,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565407491593871e+17,80824511.0
368,,,2018-01-25 14:54:17,0.0,255.0,249.0,,??? ???,,2712.0,0.0,vbvbvbcncncn,Twitter for Android,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565407366058353e+17,1550472912.0
369,,,2018-01-25 14:54:15,0.0,883.0,442.0,,"California, USA",,2712.0,0.0,jobieleecos,Twitter for iPhone,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565407266234532e+17,885521587.0
370,,,2018-01-25 14:54:13,0.0,22.0,75.0,,,,2712.0,0.0,pnrapp,Twitter for iPhone,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565407171694838e+17,2749314419.0
371,,,2018-01-25 14:53:46,0.0,2699.0,1150.0,,hell’s kitchen,,2712.0,0.0,tomstrxnge,Twitter for iPhone,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.56540605877846e+17,2688477776.0
372,,,2018-01-25 14:53:40,0.0,719.0,2921.0,,???????????????,,2712.0,0.0,wwarzb,Twitter for iPhone,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565405784805376e+17,2375537418.0
373,,,2018-01-25 14:53:35,0.0,162.0,125.0,,Thailand,,2712.0,0.0,janes___s,Twitter for iPhone,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.56540558989656e+17,4321481654.0
374,,,2018-01-25 14:53:35,0.0,160.0,232.0,,,,2712.0,0.0,khxxmit,Twitter for iPhone,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.56540557949526e+17,2802766670.0
375,,,2018-01-25 14:53:35,0.0,219.0,468.0,,?????????????????????~*,,2712.0,0.0,arinietta,Twitter for iPhone,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565405568672891e+17,127934748.0
376,,,2018-01-25 14:53:31,0.0,312.0,366.0,,,,2712.0,0.0,LeoVidalVigo,Twitter for iPhone,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565405428333076e+17,578798896.0
377,,,2018-01-25 14:53:24,0.0,1161.0,646.0,,Mementos,,2712.0,0.0,VintageAerith,Twitter for iPhone,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565405117997015e+17,19896167.0
378,,,2018-01-25 14:53:14,0.0,410.0,1698.0,,bunker team free will,,2712.0,0.0,potterebellious,Twitter for iPhone,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565404691813786e+17,2690846925.0
379,,,2018-01-25 14:53:05,0.0,85.0,538.0,,Thailand,,2712.0,0.0,Siwa_KK,Twitter for Android,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565404314953933e+17,2865150476.0
380,,,2018-01-25 14:52:55,0.0,571.0,533.0,,paper planes,,2712.0,0.0,endlessgreed,Twitter for iPhone,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565403895315538e+17,41942955.0
381,,,2018-01-25 14:52:47,0.0,1.0,78.0,,,,2712.0,0.0,Summerb49717529,Twitter for Android,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565403559098327e+17,8.938046585561907e+17
382,,,2018-01-25 14:52:38,0.0,295.0,867.0,,?,,2712.0,0.0,hiddlevans,Twitter Web Client,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.5654032001092e+17,246994003.0
383,,,2018-01-25 14:52:35,0.0,887.0,296.0,,KMITL,,2712.0,0.0,mkkn1994,Twitter for iPhone,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565403089084908e+17,536834233.0
384,,,2018-01-25 14:52:30,0.0,190.0,91.0,,"Chiang Mai, Thailand",,2712.0,0.0,BSTRNC,Twitter for iPhone,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565402844599255e+17,134097678.0
385,,,2018-01-25 14:51:31,0.0,94.0,101.0,,,,2712.0,0.0,thistooshlpass,Twitter for iPhone,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565400372014121e+17,119818078.0
386,,,2018-01-25 14:51:01,0.0,6.0,21.0,,l o s t,,2712.0,0.0,Iunaticx,Twitter for iPhone,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565399120056934e+17,7.31057865566249e+17
387,,,2018-01-25 14:50:53,0.0,78.0,178.0,,,,2712.0,0.0,PraewPhimphat,Twitter for Android,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565398791811154e+17,597085610.0
388,,,2018-01-25 14:50:49,0.0,407.0,268.0,,,,2712.0,0.0,xixanth,Twitter for Android,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565398630581658e+17,444543496.0
389,,,2018-01-25 14:50:45,0.0,690.0,75.0,,TH,,2712.0,0.0,phanitodafizzo,Twitter for Windows Phone,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565398451107267e+17,185747014.0
390,,,2018-01-25 14:50:44,0.0,7.0,94.0,,,,2712.0,0.0,nocchibeauty,Twitter for iPhone,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565398410883891e+17,2979843986.0
391,,,2018-01-25 14:50:43,0.0,17.0,53.0,,,,2712.0,0.0,Dearwtau,Twitter for iPhone,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565398392722678e+17,9.021460203557192e+17
392,,,2018-01-25 14:50:40,0.0,3148.0,25.0,,"Seoul, Korea",,2712.0,0.0,mybabypeachyy,Twitter for iPhone,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565398243406848e+17,3037818606.0
393,,,2018-01-25 14:50:35,0.0,63.0,330.0,,,,2712.0,0.0,l_magrop,Twitter for Android,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565398035493192e+17,2262625730.0
394,,,2018-01-25 14:50:22,0.0,111.0,220.0,,Midgard,,2712.0,0.0,iamcdee_,Twitter for iPhone,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565397474799084e+17,289901496.0
395,,,2018-01-25 14:50:21,0.0,542.0,301.0,,,,2712.0,0.0,ntt_nick,Twitter for Android,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.56539745747714e+17,1412462714.0
396,,,2018-01-25 14:50:20,0.0,150.0,709.0,,Italia,,2712.0,0.0,ArrowSlasher,Twitter for Android,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565397427152855e+17,539157276.0
397,,,2018-01-25 14:49:46,0.0,1159.0,337.0,,,,2712.0,0.0,BellaJBower,Twitter for Android,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565395987331318e+17,2670061824.0
398,,,2018-01-25 14:49:27,0.0,141712.0,145.0,,Thailand,,2712.0,0.0,cmcamel,Twitter for iPhone,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565395183788278e+17,267294041.0
399,,,2018-01-25 14:48:44,0.0,509.0,524.0,,,,2712.0,0.0,KuroAka1869,Twitter for Android,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565393370673684e+17,2893457357.0
400,,,2018-01-25 14:48:38,0.0,523.0,478.0,,,,2712.0,0.0,heydalliebye,Twitter for iPhone,0.0,"RT @HiddlesPage: It's a family thing! ??
#ThorRagnarok #Thorsday https://t.co/7MuTKdS3VD",9.565393113060106e+17,945870644.0
